ticker,comnam,siccd,naics4,aiie,industry,bucket,alpha_cg,beta_cg,n_est_cg,car_0_1_cg,car_0_5_cg,car_0_10_cg,car_m1_1_cg,car_pre_cg,alpha_g4,beta_g4,n_est_g4,car_0_1_g4,car_0_5_g4,car_0_10_g4,car_m1_1_g4,car_pre_g4,ME,mom,ceq,emp,at,sale,bm,lnme,lnemp,aiie_w,z_aiie,lnme_w,z_lnme,mom_w,z_mom,bm_w,z_bm,lnemp_w,z_lnemp,car_0_1_cg_w,car_0_5_cg_w,car_0_10_cg_w,car_m1_1_cg_w,car_pre_cg_w,car_0_1_g4_w,car_0_5_g4_w,car_0_10_g4_w,car_m1_1_g4_w,car_pre_g4_w
BPTH,BIO PATH HOLDINGS INC,5940,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,6.870408811711565e-05,1.1119912034792496,207.0,0.0779269485702338,-0.0008922806065224,0.0582544406927765,0.0559655659375052,-0.0539779939981773,-0.0018115535893182,0.8293033363279123,207,0.0120318758555359,0.0269606868224853,0.1061362297915358,0.073555611180798,-0.2356931493127509,23270.0,0.10920995157455526,25.457,0.01,26.568,0.0,1.0939836699613237,10.054920256296338,-4.605170185988091,0.4637086,-0.1977928502178056,10.054920256296338,-1.3317417720182503,0.10920995157455526,0.5642513604876591,1.0939836699613237,0.2423466437759375,-4.605170185988091,-1.7849245684275072,0.0779269485702338,-0.0008922806065224,0.0582544406927765,0.0559655659375052,-0.0539779939981773,0.0120318758555359,0.0269606868224853,0.1061362297915358,0.073555611180798,-0.2356931493127509
PLXP,P L X PHARMA INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0093152619804144,1.681668260654666,207.0,-0.0571624866214968,-0.1461387929558401,-0.4273004082301637,-0.0064290634551553,0.1124137463754393,-0.011000436520934,0.9938856511702668,207,-0.0403887661415067,-0.1440470148791104,-0.087353689890663,-0.0346482718732471,0.0646188369094091,17424.523999999998,-0.8019867015982771,35.666,0.019,76.642,8.208,2.046885183205005,9.765633918182436,-3.9633162998156966,0.4637086,-0.1977928502178056,9.765633918182436,-1.4507386489505822,-0.8019867015982771,-1.9231208966964466,2.046885183205005,1.076235187293303,-3.9633162998156966,-1.5257865012336227,-0.0571624866214968,-0.1461387929558401,-0.4273004082301637,-0.0064290634551553,0.1124137463754393,-0.0403887661415067,-0.1440470148791104,-0.087353689890663,-0.0346482718732471,0.0646188369094091
CVX,CHEVRON CORP NEW,5541,4471,-0.3108229,Gasoline Stations,user,0.0018965809772444,0.4919919516925854,207.0,-0.0102547873865605,-0.0556180371714265,-0.0725983313531628,0.0031846736482542,-0.0531788258978182,0.0007573485834742,0.7018813370252935,207,-0.0365248158726523,-0.0225307733095786,-0.0194964061992599,-0.0411197360740222,-0.0016343859718065,354099971.92565,0.1748161027375419,139067.0,42.595,239535.0,155606.0,0.39273372218510016,19.68508983779845,3.751736875494804,-0.3108229,-1.0001228554485795,18.943003135300827,2.324338606381189,0.1748161027375419,0.7433421415338961,0.39273372218510016,-0.3713204450737832,3.751736875494804,1.5890407378290488,-0.0102547873865605,-0.0556180371714265,-0.0725983313531628,0.0031846736482542,-0.0531788258978182,-0.0365248158726523,-0.0225307733095786,-0.0194964061992599,-0.0411197360740222,-0.0016343859718065
GOOG,ALPHABET INC,7375,3344,0.6828295,Semiconductor and Other Electronic Component Manufacturing,supplier,-0.0001631098021016,1.29224103974598,207.0,0.023316610704053,0.0087176954409907,-0.0073980186437142,0.0160251478397257,0.0049760252413603,-0.0012008361064874,1.316717305451586,207,0.0463700212796889,0.1096100574215106,0.0830946177448346,0.0587920475984653,0.0673288732117972,576100760.0,-0.1766290395286143,,,,,,20.171793133917156,,0.6828295,0.02919246005449687,18.943003135300827,2.324338606381189,-0.1766290395286143,-0.21602803805471119,,,,,0.023316610704053,0.0087176954409907,-0.0073980186437142,0.0160251478397257,0.0049760252413603,0.0463700212796889,0.1096100574215106,0.0830946177448346,0.0587920475984653,0.0673288732117972
BLBD,BLUE BIRD CORP,9999,3362,-0.8058288,Motor Vehicle Body and Trailer Manufacturing,user,-0.0024899562765571,1.3115309454708606,207.0,-0.001101487732533,0.1234137474367194,-0.1950442410952446,0.0209322475674544,-0.0063477137714563,-0.001137171953163,1.1314662743681136,207,-0.0207724649707778,-0.0165090970355016,-0.0097292402119256,-0.0302010104996224,0.099435289234752,293669.25,-0.42794945393458317,-32.656,1.79,356.02,683.995,-0.11119992985305747,12.590209413033309,0.5822156198526637,-0.8058288,-1.5128948812942216,12.590209413033309,-0.2888598518450332,-0.42794945393458317,-0.9020790944108716,-0.11119992985305747,-0.8123151263573084,0.5822156198526637,0.309398081125658,-0.001101487732533,0.1234137474367194,-0.1950442410952446,0.0209322475674544,-0.0063477137714563,-0.0207724649707778,-0.0165090970355016,-0.0097292402119256,-0.0302010104996224,0.099435289234752
LE,LANDS END INC,9999,4541,0.6046838,Electronic Shopping and Mail-Order Houses,user,-0.0025695553359777,1.5634848697267287,207.0,-0.3172827078364842,-0.1706064519396257,-0.3074305136033367,-0.3036759197574298,0.071696195450952,-0.0013907717365292,1.6518162133033871,207,0.0446389046490429,0.2342303253057233,0.3396728055881453,0.0215610030143861,-0.0697017514231502,345850.48000000004,-0.2524979284067098,406.696,5.0,1036.634,1636.624,1.1759301302690108,12.75376182191269,1.6094379124341003,0.6046838,-0.051757946597475936,12.75376182191269,-0.22158316675061585,-0.2524979284067098,-0.4231339012310588,1.1759301302690108,0.31405837209481785,1.6094379124341003,0.7241223746333681,-0.27366727477376945,-0.1706064519396257,-0.3074305136033367,-0.3036759197574298,0.071696195450952,0.0446389046490429,0.2342303253057233,0.3396728055881453,0.0215610030143861,-0.0697017514231502
LPCN,LIPOCINE INC,2020,5417,1.635407,Scientific Research and Development Services,user,-0.0025404752765439,0.8681329990922496,207.0,0.0223537521939953,-0.0389278004715234,0.0070694823075844,-0.0162818815781361,0.2235232117097707,-0.0046596380315029,0.7383073609982751,207,-0.1948962908269438,-0.1200063570449889,-0.0952268616799872,0.0514006234089317,-0.2663969343853694,36200.998999999996,-0.536228053440343,45.57,0.013,52.482,16.141,1.258805040159251,10.496841994118164,-4.3428059215206005,1.635407,1.0159586671845071,10.496841994118164,-1.1499588817781985,-0.536228053440343,-1.1976565457980752,1.258805040159251,0.38658259095901065,-4.3428059215206005,-1.678999263837874,0.0223537521939953,-0.0389278004715234,0.0070694823075844,-0.0162818815781361,0.2235232117097707,-0.1948962908269438,-0.1200063570449889,-0.0952268616799872,0.0514006234089317,-0.2663969343853694
PCTY,PAYLOCITY HOLDING CORP,9999,5412,2.215628,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",user,0.0020927635434178,1.813636842096837,207.0,0.0259936496397298,-0.0348076463921396,-0.012310793893315,0.0098912319068321,-0.0354124036433931,0.0009760762276101,1.7022719038554646,207,-0.0098508492925702,-0.0281171934801259,-0.0259125353392607,0.0040717128379638,-0.0517944508397853,12904675.90326,0.22232735677475302,476.93,4.15,2414.885,631.725,0.036957921576280514,16.373100276775318,1.423108334242607,2.113345,1.5110502135450947,16.373100276775318,1.2672184665991304,0.22232735677475302,0.8730377179878734,0.036957921576280514,-0.6826615019040132,1.423108334242607,0.6488948379715016,0.0259936496397298,-0.0348076463921396,-0.012310793893315,0.0098912319068321,-0.0354124036433931,-0.0098508492925702,-0.0281171934801259,-0.0259125353392607,0.0040717128379638,-0.0517944508397853
SCTL,SOCIETAL CDMO INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,0.0016014079152688,0.6728565595264625,207.0,-0.0675616299680211,-0.3229029869246321,-0.2897519878974324,-0.0849664326030023,0.1097155101112351,-0.0009769319300784,0.6650917741997143,207,-0.0016854069413353,0.0245285641196195,0.0895744120765097,-0.0343620206947861,-0.2133169842168228,103155.78,0.3382332076035397,42.064,0.258,160.317,75.36,0.40777162462442723,11.543995551830132,-1.3547956940605197,0.4637086,-0.1977928502178056,11.543995551830132,-0.7192160964509421,0.3382332076035397,1.1894359365205742,0.40777162462442723,-0.3581607067499341,-1.3547956940605197,-0.4726387326007148,-0.0675616299680211,-0.3229029869246321,-0.2897519878974324,-0.0849664326030023,0.1097155101112351,-0.0016854069413353,0.0245285641196195,0.0895744120765097,-0.0343620206947861,-0.2133169842168228
PULM,PULMATRIX INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0044999688490648,0.6313976541740758,207.0,0.0127380484331017,0.0608909731397487,0.0687053333836593,0.031713777136872,-0.0850317788797946,-0.0016000056256333,0.6971265419916892,207,-0.0109467210524204,-0.0520227237857301,-0.0378012465926257,-0.0480200173996968,-0.0021593526335787,12518.16,-0.32680866929157826,46.368,0.025,58.817,5.169,3.704058743457505,9.434935668997467,-3.6888794541139363,0.4637086,-0.1977928502178056,9.434935668997467,-1.586770164011301,-0.32680866929157826,-0.6259863531624851,3.704058743457505,2.526435472746158,-3.6888794541139363,-1.4149870883235647,0.0127380484331017,0.0608909731397487,0.0687053333836593,0.031713777136872,-0.0850317788797946,-0.0109467210524204,-0.0520227237857301,-0.0378012465926257,-0.0480200173996968,-0.0021593526335787
TWOU,2 U INC,9999,5416,1.8047,"Management, Scientific, and Technical Consulting Services",substitution,-0.0016791084785607,2.3570380119167718,207.0,0.0589268962078844,-0.0207982318026663,0.0793213569523767,0.0372606409673112,0.0798678905146789,0.0004572355061572,2.3966004899117195,207,-0.1087764308462216,-0.3054283878117525,-0.3869680616682006,0.0376970019653676,0.0119151157582974,481860.55000000005,-0.3797574356756591,829.155,7.188,2109.006,945.682,1.7207364246772223,13.08541003582028,1.9724129689213126,1.8047,1.1913277174755972,13.08541003582028,-0.08516088717635417,-0.3797574356756591,-0.7705251770237094,1.7207364246772223,0.7908208927006365,1.9724129689213126,0.8706676501299534,0.0589268962078844,-0.0207982318026663,0.0793213569523767,0.0372606409673112,0.0798678905146789,-0.1087764308462216,-0.3054283878117525,-0.3869680616682006,0.0376970019653676,0.0119151157582974
ARAV,ARAVIVE INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0036710867636817,1.0449483831558035,207.0,-0.0084871864461408,0.1027580665247087,0.3388285566399526,-0.0462926580853911,0.070703938801628,0.0011549692677461,0.9182984274267844,207,-0.0789406264549366,0.34618997775521,0.2622263696221799,0.0039992928054853,-0.1497813885012334,78373.37000000001,-0.04380371408143324,42.222,0.023,67.787,7.442,0.5387289075358122,11.269239480270786,-3.7722610630529876,0.4637086,-0.1977928502178056,11.269239480270786,-0.832236001389852,-0.04380371408143324,0.14655673266228775,0.5387289075358122,-0.2435593797584005,-3.7722610630529876,-1.448651056783481,-0.0084871864461408,0.1027580665247087,0.3388285566399526,-0.0462926580853911,0.070703938801628,-0.0789406264549366,0.34618997775521,0.2622263696221799,0.0039992928054853,-0.1497813885012334
WATT,ENERGOUS CORP,9999,3342,1.181725,Communications Equipment Manufacturing,user,0.0006262497968513,1.5416340815418998,207.0,-0.0469496170387677,-0.0487635815112787,-0.1192273915641971,-0.0262268910789519,-0.0903580443024912,-0.0001689740496924,1.1290380748747066,207,-0.030269832232863,-0.1047121243164575,-0.037690468506435,-0.0579680982272087,0.0067236769442063,95598.06,0.20589161732167516,46.984,0.048,51.371,0.757,0.49147440858109465,11.46790780594656,-3.036554268074246,1.181725,0.5459936865050796,11.46790780594656,-0.7505145123802872,0.20589161732167516,0.8281716594926631,0.49147440858109465,-0.2849120114420857,-3.036554268074246,-1.1516214041173407,-0.0469496170387677,-0.0487635815112787,-0.1192273915641971,-0.0262268910789519,-0.0903580443024912,-0.030269832232863,-0.1047121243164575,-0.037690468506435,-0.0579680982272087,0.0067236769442063
PAYC,PAYCOM SOFTWARE INC,7371,5415,1.860226,Computer Systems Design and Related Services,user,0.0009971206047328,1.8054254277844712,207.0,0.018657338260147,-0.0311481365262708,-0.002515959184328,0.0090104541736859,-0.0188847421589888,0.0010083126452554,1.6939074596088337,207,-0.0008281084313888,-0.0515000388014985,-0.0585822960807097,0.0080223042332237,-0.022429352671764,20768996.0,0.22926628131500326,893.714,5.385,3215.145,1055.524,0.04303116048556223,16.84897185573352,1.6836173106083518,1.860226,1.2488465864569671,16.84897185573352,1.4629664997972538,0.22926628131500326,0.8919795000236319,0.04303116048556223,-0.6773467823048653,1.6836173106083518,0.7540711001651447,0.018657338260147,-0.0311481365262708,-0.002515959184328,0.0090104541736859,-0.0188847421589888,-0.0008281084313888,-0.0515000388014985,-0.0585822960807097,0.0080223042332237,-0.022429352671764
MGNI,MAGNITE INC,7371,5415,1.860226,Computer Systems Design and Related Services,user,-0.0011870388226596,2.3310211681156936,207.0,0.0995109481800339,0.1238324928826956,0.1197224557874556,0.1083962667517717,-0.0275323006960309,0.0022415918699469,2.9089575201429394,207,-0.0459282123303575,-0.0096375473729394,-0.0500383253216023,-0.0574438538029016,-0.189846477404108,972114.21,-0.24455695740551608,880.757,0.876,2712.612,468.413,0.9060221432212168,13.787228576539992,-0.13238918804574562,1.860226,1.2488465864569671,13.787228576539992,0.20352960219604702,-0.24455695740551608,-0.4014567463658661,0.9060221432212168,0.07786063804270295,-0.13238918804574562,0.020888012532704888,0.0995109481800339,0.1238324928826956,0.1197224557874556,0.1083962667517717,-0.0275323006960309,-0.0459282123303575,-0.0096375473729394,-0.0500383253216023,-0.0574438538029016,-0.189846477404108
DARE,DARE BIOSCIENCE INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0004953129684954,1.2115754209493836,207.0,0.0246811073092092,0.0062526711195249,0.0255977100784197,-0.0045071676091089,-0.0515861974508709,-0.0012313112466718,0.8347881413810146,207,-0.0026558140279123,-0.0179420913574879,-0.005132624063771,0.0283826708807578,-0.0395029729869151,82280.25,-0.14159280646181915,38.754,0.028,55.807,0.0,0.4710000273455659,11.317886382167723,-3.575550768806933,0.4637086,-0.1977928502178056,11.317886382167723,-0.8122252762518753,-0.14159280646181915,-0.12038660453634999,0.4710000273455659,-0.30282923763033737,-3.575550768806933,-1.369232474850378,0.0246811073092092,0.0062526711195249,0.0255977100784197,-0.0045071676091089,-0.0515861974508709,-0.0026558140279123,-0.0179420913574879,-0.005132624063771,0.0283826708807578,-0.0395029729869151
AAPL,APPLE INC,3571,3342,1.181725,Communications Equipment Manufacturing,user,0.0013316496123876,1.218444534109571,207.0,0.0117055678951487,-0.0002453137693773,-0.0085404002648977,-0.0098675589838613,-0.0384779196103158,-0.0003126756416804,1.3074848659729092,207,0.0087046436830737,0.0155526796898042,0.0168211943930034,0.0263339074395382,0.0531036882879728,2439350814.12,-0.024555796587270584,63090.0,154.0,351002.0,365817.0,0.02586343859801069,21.614997781064453,5.0369526024136295,1.181725,0.5459936865050796,18.943003135300827,2.324338606381189,-0.024555796587270584,0.1990994366075224,0.02586343859801069,-0.6923703355276847,5.0369526024136295,2.1079256843501564,0.0117055678951487,-0.0002453137693773,-0.0085404002648977,-0.0098675589838613,-0.0384779196103158,0.0087046436830737,0.0155526796898042,0.0168211943930034,0.0263339074395382,0.0531036882879728
FIVN,FIVE 9 INC,9999,5182,1.74286,"Data Processing, Hosting, and Related Services",supplier,-0.0006426368070992,1.556073410303163,207.0,0.071678145585992,0.0869737888332779,0.1967984461402127,0.0637775010103568,-0.0006580866788954,9.530682156410724e-05,1.6567677910899574,207,0.0062830621678869,0.0016273524212246,-0.0172914232534212,-0.0022565780368804,-0.0382845101744872,4248510.78,-0.452679674837865,211.132,2.138,1192.942,609.591,0.049695531195050886,15.262079074788643,0.7598708126028534,1.74286,1.1272682343900533,15.262079074788643,0.8102039594364557,-0.452679674837865,-0.969587315797183,0.049695531195050886,-0.6715147605196569,0.7598708126028534,0.38112347574900085,0.071678145585992,0.0869737888332779,0.1967984461402127,0.0637775010103568,-0.0006580866788954,0.0062830621678869,0.0016273524212246,-0.0172914232534212,-0.0022565780368804,-0.0382845101744872
FGF,F G FINANCIAL GROUP INC,9999,5241,2.058794,Insurance Carriers,user,-0.0017839486964635,0.8586554628996709,207.0,0.0147056321616549,0.0531596207547664,0.0431150548147768,0.0212104205225158,0.0048711740665888,0.0015355077333828,0.7117313013760327,207,0.014521846212851,-0.0990809534174898,0.0402914926759159,-0.0062517179488689,0.0210752418482602,20103.16,-0.33848550915784026,11.644,0.009,40.829,4.147,0.5792124223256443,9.9086322956207,-4.710530701645918,2.058794,1.4545413380308723,9.9086322956207,-1.39191678949988,-0.33848550915784026,-0.6578616321527958,0.5792124223256443,-0.2081320677903022,-4.710530701645918,-1.8274621630020877,0.0147056321616549,0.0531596207547664,0.0431150548147768,0.0212104205225158,0.0048711740665888,0.014521846212851,-0.0990809534174898,0.0402914926759159,-0.0062517179488689,0.0210752418482602
SABR,SABRE CORP,9999,5191,1.749664,Other Information Services,substitution,0.0014268789127639,2.0631635235308194,207.0,-0.0232840509900284,0.0196123939859252,0.0350594006135494,0.0412810637587145,-0.0212272568121518,0.0002704450848623,2.02230481804836,207,-0.0567471242736619,-0.0702631867476226,-0.1575651260365718,-0.1174194690322105,-0.0720309542254598,1907777.41,-0.44508032575072987,-508.94,7.583,5291.33,1688.875,-0.26677116383299665,14.461449462759319,2.0259088997187984,1.749664,1.13431643495464,14.461449462759319,0.48086789734588437,-0.44508032575072987,-0.9488427157965377,-0.26677116383299665,-0.9484562363395271,2.0259088997187984,0.8922657621118988,-0.0232840509900284,0.0196123939859252,0.0350594006135494,0.0412810637587145,-0.0212272568121518,-0.0567471242736619,-0.0702631867476226,-0.1575651260365718,-0.1174194690322105,-0.0720309542254598
SPWH,SPORTSMANS WAREHOUSE HLDGS INC,9999,4511,0.2090943,"Sporting Goods, Hobby, and Musical Instrument Stores",user,-0.0013088576746321,1.141370382251648,207.0,-0.0495447855214389,0.0647863822346473,-0.0076094011600212,-0.0683237482824115,0.0516960868140581,0.0003899673469861,1.1165722745409226,207,-0.0189704282782169,-0.0636801157861726,-0.0642716604620463,-0.0719012547186752,-0.0045061649166244,338519.06,-0.06555665302068925,314.169,7.7,840.581,1506.072,0.9280688656053813,12.732335676987088,2.0412203288596382,0.2090943,-0.46154544472278036,12.732335676987088,-0.23039673308585806,-0.06555665302068925,0.08717585517407521,0.9280688656053813,0.09715382727868356,2.0412203288596382,0.8984475025967849,-0.0495447855214389,0.0647863822346473,-0.0076094011600212,-0.0683237482824115,0.0516960868140581,-0.0189704282782169,-0.0636801157861726,-0.0642716604620463,-0.0719012547186752,-0.0045061649166244
INPX,INPIXON,9999,5415,1.860226,Computer Systems Design and Related Services,user,-0.0046282786028185,1.030091542105175,207.0,-0.0054544162854444,-0.2145364948021679,-0.2532769219425842,-0.0156367495752995,-0.2421053700333642,-0.0090886971617786,1.295898142692422,207,0.2754351706836446,0.1506920834493203,0.0677688053284067,0.2666215602914843,-0.543528138065679,6756.08,-0.8164134319992613,81.803,0.22,156.673,15.995,12.108056742963376,8.818198119183812,-1.5141277326297755,1.860226,1.2488465864569671,8.818198119183812,-1.8404628990129352,-0.8164134319992613,-1.9625027895472713,6.369158978985781,4.85867707677868,-1.5141277326297755,-0.5369664517380399,-0.0054544162854444,-0.2145364948021679,-0.2532769219425842,-0.0156367495752995,-0.2421053700333642,0.20710071470292601,0.1506920834493203,0.0677688053284067,0.2666215602914843,-0.4949090634852295
IMUX,IMMUNIC INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0011353778519369,1.3236126219184086,207.0,-0.0219817696350315,-0.1162097024236483,-0.0451447757246381,-0.0560936239923872,-0.0470532644033644,-0.0029802798664566,0.6706905611072523,207,-0.0190296686609557,0.0096695178842909,-0.1111289035751215,-0.0019235894361888,-0.0472185602702236,69493.74,-0.7385535249207797,127.115,0.055,139.1,0.0,1.8291575615300024,11.148991955553717,-2.900422093749666,0.4637086,-0.1977928502178056,11.148991955553717,-0.8816993807995654,-0.7385535249207797,-1.74996187190936,1.8291575615300024,0.8857007335237472,-2.900422093749666,-1.0966602528376588,-0.0219817696350315,-0.1162097024236483,-0.0451447757246381,-0.0560936239923872,-0.0470532644033644,-0.0190296686609557,0.0096695178842909,-0.1111289035751215,-0.0019235894361888,-0.0472185602702236
HRTG,HERITAGE INSURANCE HOLDINGS INC,6331,5241,2.058794,Insurance Carriers,user,-0.0034407198853986,0.7576892798446121,207.0,0.0450280141376433,0.0285615884714013,0.0139160287099664,0.0675514548472463,0.2096802823999266,-0.0038587891207734,0.8714617010884569,207,-0.006184940447338,0.0001599988274599,-0.0500980928105094,-0.0918453629765925,0.4309554458553387,39853.5,-0.6419376292627331,343.051,0.648,1980.762,631.561,8.60780107142409,10.592965509721688,-0.4338645826298623,2.058794,1.4545413380308723,10.592965509721688,-1.1104188252682639,-0.6419376292627331,-1.486221111200885,6.369158978985781,4.85867707677868,-0.4338645826298623,-0.10082777472367795,0.0450280141376433,0.0285615884714013,0.0139160287099664,0.0675514548472463,0.2096802823999266,-0.006184940447338,0.0001599988274599,-0.0500980928105094,-0.0918453629765925,0.4157231598877861
SDPI,SUPERIOR DRILLING PRODUCTS INC,5084,4238,0.2607571,"Machinery, Equipment, and Supplies Merchant Wholesalers",user,0.0004124538290195,0.3656502429185716,207.0,0.0116284878413686,-0.0370697026755112,0.0327420527465852,0.0090280777930805,-0.0304109903778957,-0.0004249520949037,0.6284519707610137,207,-0.097404507269186,-0.0856216661012938,-0.0500195158460677,-0.1611106109688647,0.0081792446926866,21133.9161,-0.2692625842202806,6.147,0.058,14.612,13.336,0.290859487229629,9.958634427086784,-2.8473122684357177,0.2607571,-0.40802842883093293,9.958634427086784,-1.3713485956362588,-0.2692625842202806,-0.46889783114313094,0.290859487229629,-0.46047106161524254,-2.8473122684357177,-1.0752180246649297,0.0116284878413686,-0.0370697026755112,0.0327420527465852,0.0090280777930805,-0.0304109903778957,-0.097404507269186,-0.0856216661012938,-0.0500195158460677,-0.1611106109688647,0.0081792446926866
ZEN,ZENDESK INC,7372,5112,1.966309,Software Publishers,supplier,0.0008650752543506,1.2114197092585752,207.0,,,,,0.0125719306492904,-0.0015743241795157,0.9704338987050942,177,,,,,,9527812.219999999,-0.37160063561149403,489.218,5.86,2451.279,1338.603,0.051346310013653904,16.069725681594683,1.7681496035889213,1.966309,1.3587369833548288,16.069725681594683,1.1424264366592582,-0.37160063561149403,-0.7482588549116225,0.051346310013653904,-0.6700701563023456,1.7681496035889213,0.7881996385916743,,,,,0.0125719306492904,,,,,
AGRX,AGILE THERAPEUTICS INC,2834,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0153025198425462,0.7665990598654738,207.0,0.0102625103525601,0.0521691880619199,0.1293442177406952,0.0326783798956463,0.0440557026541178,-0.0122847708021531,0.4841489203158026,207,0.0368096745813016,0.1930924313002833,0.1834914022134174,0.0482523387385931,0.0542936945443608,10888.533000000001,-0.8781664306620798,9.271,0.03,39.333,4.101,0.8514461957363769,9.295465496108898,-3.506557897319982,0.4637086,-0.1977928502178056,9.295465496108898,-1.644140709427163,-0.8781664306620798,-2.1310752871930534,0.8514461957363769,0.030100972718742878,-3.506557897319982,-1.3413777251130168,0.0102625103525601,0.0521691880619199,0.1293442177406952,0.0326783798956463,0.0440557026541178,0.0368096745813016,0.1930924313002833,0.1834914022134174,0.0482523387385931,0.0542936945443608
ALDX,ALDEYRA THERAPEUTICS INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,0.0023095223549643,1.2848581448560823,207.0,0.0829361901602473,0.1031608365436713,0.0993938519903672,0.1315826022650558,-0.0983496756288339,0.0041412614225569,1.2828231590418768,207,0.0965465614820507,-0.002643649803157,0.2051662167768724,0.0740954862062056,0.0269748339397496,319737.6,0.7784912638034971,205.736,0.012,233.137,0.0,0.6434526311575492,12.675255938392008,-4.422848629194137,0.4637086,-0.1977928502178056,12.675255938392008,-0.25387627475109237,0.7784912638034971,2.3912464032079046,0.6434526311575492,-0.15191516244009567,-4.422848629194137,-1.7113152052169596,0.0829361901602473,0.1031608365436713,0.0993938519903672,0.1315826022650558,-0.0983496756288339,0.0965465614820507,-0.002643649803157,0.2051662167768724,0.0740954862062056,0.0269748339397496
BWFG,BANKWELL FINANCIAL GROUP INC,6022,5511,1.69871,Management of Companies and Enterprises,user,0.0003411969177987,0.3327033187742204,207.0,-0.0004633856107029,-0.0328531978496068,-0.0401412236872016,-0.0018850512593336,0.0022118080944832,-0.0006021129362313,0.414313851266357,207,0.0135543401402534,0.0367316514526612,0.0008025700183155,-0.052207002612292,-0.0857042121727983,236234.4,-0.08818198846413527,201.987,0.124,2456.264,87.233,0.8550278875557498,12.372579811429766,-2.0874737133771,1.69871,1.0815336584161401,12.372579811429766,-0.37838099234442496,-0.08818198846413527,0.025413521548781084,0.8550278875557498,0.033235327878299754,-2.0874737133771,-0.7684455663543814,-0.0004633856107029,-0.0328531978496068,-0.0401412236872016,-0.0018850512593336,0.0022118080944832,0.0135543401402534,0.0367316514526612,0.0008025700183155,-0.052207002612292,-0.0857042121727983
SCYX,SCYNEXIS INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0024874673526705,1.6500416841860848,207.0,-0.1540336008973028,-0.2143031801472904,-0.0994323081839982,-0.1788895025315978,0.2557722618847684,-0.0024860715971936,1.4560228072034105,207,-0.0120360633559623,0.2138123232751951,0.434881852315189,-0.0351142331020525,-0.0028676242293665,75435.36,-0.13483409127311052,41.258,0.056,119.837,13.163,0.546931836740754,11.231031409583329,-2.8824035882469876,0.4637086,-0.1977928502178056,11.231031409583329,-0.8479527514965471,-0.13483409127311052,-0.10193675554265098,0.546931836740754,-0.23638095828229172,-2.8824035882469876,-1.0893855743005683,-0.1540336008973028,-0.2143031801472904,-0.0994323081839982,-0.1788895025315978,0.2557722618847684,-0.0120360633559623,0.2138123232751951,0.434881852315189,-0.0351142331020525,-0.0028676242293665
SFBS,SERVISFIRST BANCSHARES INC,6712,5511,1.69871,Management of Companies and Enterprises,user,0.0009643576351065,0.6188328189408812,207.0,0.0164968423107412,-0.0227720865898912,-0.100461040011983,0.0088758962929267,-0.036250438619764,-0.0007513927245509,0.6445729388977071,207,-0.0101230405205618,0.0036931504375888,-0.0546135888979234,-0.0822517608313057,-0.1357732293365368,4092226.92,-0.056688563702931294,1151.515,0.502,15448.806,449.757,0.28139079833823094,15.224599859061563,-0.6891551592904078,1.69871,1.0815336584161401,15.224599859061563,0.7947870211514557,-0.056688563702931294,0.11138384503709102,0.28139079833823094,-0.4687571552764746,-0.6891551592904078,-0.20389719291032332,0.0164968423107412,-0.0227720865898912,-0.100461040011983,0.0088758962929267,-0.036250438619764,-0.0101230405205618,0.0036931504375888,-0.0546135888979234,-0.0822517608313057,-0.1357732293365368
TRUE,TRUECAR INC,7379,5415,1.860226,Computer Systems Design and Related Services,user,-0.0017213435970492,1.047663446897293,207.0,0.0968858473011689,0.0436989160562657,0.0670366458632238,0.0993866525027098,0.3189206222656683,0.0004586276810246,1.1629292796982416,207,0.0698992484626626,0.060170485669218,0.1113053168618316,0.1256753756901431,-0.1972336786769198,163722.6,-0.4972095867660954,329.786,0.428,387.67,231.698,2.0142973541832343,12.005928811252291,-0.8486320834003402,1.860226,1.2488465864569671,12.005928811252291,-0.5292015400056028,-0.4972095867660954,-1.0911444650244673,2.0142973541832343,1.04771742664157,-0.8486320834003402,-0.26828340722822475,0.0968858473011689,0.0436989160562657,0.0670366458632238,0.0993866525027098,0.3189206222656683,0.0698992484626626,0.060170485669218,0.1113053168618316,0.1256753756901431,-0.1972336786769198
